time,date,hour,minute,second,price,volume,daytime,log_return
2010-10-06 20:20:00,0,0,0,0,0.0,0,0.0,
2010-10-06 20:30:00,0,0,0,0,0.0,0,0.0,
2010-10-06 20:40:00,0,0,0,0,0.0,0,0.0,
2010-10-06 20:50:00,0,0,0,0,0.0,0,0.0,
2010-10-06 21:00:00,0,0,0,0,0.0,0,0.0,
2010-10-06 21:10:00,0,0,0,0,0.0,0,0.0,
2010-10-06 21:20:00,0,0,0,0,0.0,0,0.0,
2010-10-06 21:30:00,0,0,0,0,0.0,0,0.0,
2010-10-06 21:40:00,0,0,0,0,0.0,0,0.0,
2010-10-06 21:50:00,0,0,0,0,0.0,0,0.0,
2010-10-06 22:00:00,0,0,0,0,0.0,0,0.0,
2010-10-06 22:10:00,0,0,0,0,0.0,0,0.0,
2010-10-06 22:20:00,0,0,0,0,0.0,0,0.0,
2010-10-06 22:30:00,0,0,0,0,0.0,0,0.0,
2010-10-06 22:40:00,0,0,0,0,0.0,0,0.0,
2010-10-06 22:50:00,0,0,0,0,0.0,0,0.0,
2010-10-06 23:00:00,0,0,0,0,0.0,0,0.0,
2010-10-06 23:10:00,0,0,0,0,0.0,0,0.0,
2010-10-06 23:20:00,0,0,0,0,0.0,0,0.0,
2010-10-06 23:30:00,0,0,0,0,0.0,0,0.0,
2010-10-06 23:40:00,0,0,0,0,0.0,0,0.0,
2010-10-06 23:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 00:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 00:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 00:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 00:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 00:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 00:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 01:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 01:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 01:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 01:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 01:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 01:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 02:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 02:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 02:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 02:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 02:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 02:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 03:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 03:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 03:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 03:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 03:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 03:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 04:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 04:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 04:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 04:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 04:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 04:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 05:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 05:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 05:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 05:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 05:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 05:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 06:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 06:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 06:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 06:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 06:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 06:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 07:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 07:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 07:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 07:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 07:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 07:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 08:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 08:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 08:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 08:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 08:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 08:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 09:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 09:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 09:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 09:30:00,57066758873,25551,97453,81114,179975.34949999876,711751,265336414.0,inf
2010-10-07 09:40:00,53629486676,24012,117295,79534,168884.73609999937,482738,251929034.0,-0.06360344696964566
2010-10-07 09:50:00,26452925212,11844,71951,38455,83180.1757999998,254012,125673555.0,-0.7082073995188594
2010-10-07 10:00:00,31940500123,15890,6669,47278,100536.36879999984,298847,159614178.0,0.1895104928424742
2010-10-07 10:10:00,30573631647,15210,21988,43586,96222.05020000055,284465,154342386.0,-0.043860997179015176
2010-10-07 10:20:00,23719188260,11800,28893,31673,74746.83269999984,234582,120920973.0,-0.25255170399808363
2010-10-07 10:30:00,21849794609,10870,37116,28678,68923.91250000075,270830,112440278.0,-0.08110366070091406
2010-10-07 10:40:00,28382621884,14120,62618,44015,89518.39669999912,267580,147505815.0,0.2614409751132103
2010-10-07 10:50:00,24040804372,11960,66347,38041,75834.02359999962,261455,126272741.0,-0.1658971017799748
2010-10-07 11:00:00,26754440317,14641,5807,35634,84387.79719999948,261527,147026334.0,0.10687575611134999
2010-10-07 11:10:00,19859794916,10868,14351,25666,62636.349800000506,203852,110140766.0,-0.2980770308949791
2010-10-07 11:20:00,20342219084,11132,24379,29884,64152.085000000036,215937,113787784.0,0.023910815166610276
2010-10-07 11:30:00,19136158664,10472,32611,27243,60318.6980999999,172151,108008343.0,-0.06161445223806102
2010-10-07 11:40:00,19377370748,10604,43270,28705,61040.46889999985,171886,110395705.0,0.011894928550696215
2010-10-07 11:50:00,29910298416,16368,79680,41052,94177.85970000051,249850,171689052.0,0.4336480501307515
2010-10-07 12:00:00,14633533096,8736,3169,19411,46046.5684000003,123832,87696311.0,-0.7155318780018559
2010-10-07 12:10:00,16744138831,9996,12657,25129,52644.08180000026,169992,101250829.0,0.13390058488061235
2010-10-07 12:20:00,24523228540,14640,30698,25324,77089.68959999908,269918,149495124.0,0.3814157181963061
2010-10-07 12:30:00,24442824512,14592,41670,34762,76734.7656,208148,150121762.0,-0.004614671046748612
2010-10-07 12:40:00,16060704593,9588,36024,21703,50411.03680000012,136184,99504103.0,-0.42014473772294264
2010-10-07 12:50:00,22995552008,13728,61554,34529,72109.58599999925,220496,143469929.0,0.35797685445271327
2010-10-07 13:00:00,13548078718,8762,2906,18921,42473.97249999992,157619,87929521.0,-0.5292955131185163
2010-10-07 13:10:00,15276765320,9880,10601,23123,47939.325299999364,156676,99883223.0,0.12104467849990258
2010-10-07 13:20:00,15618482439,10101,18749,24901,49039.15390000024,174678,102909801.0,0.02268288315159408
2010-10-07 13:30:00,14070704900,9100,24407,21833,44197.57839999985,139181,93462533.0,-0.10394903796402706
2010-10-07 13:40:00,19437673769,12571,42818,31070,61077.46180000049,186233,130022870.0,0.3234729238972784
2010-10-07 13:50:00,15497876397,10023,42238,19320,48719.87210000024,308990,104473120.0,-0.22605592595678406
2010-10-07 14:00:00,20322118077,14154,3802,27897,63938.39239999973,208203,141948097.0,0.2718330028017456
2010-10-07 14:10:00,17608482132,12264,13047,23841,55392.75950000073,157054,123968541.0,-0.14347111072861762
2010-10-07 14:20:00,12362119305,8610,14552,17262,38899.005500000174,115187,87572462.0,-0.35348020552117265
2010-10-07 14:30:00,15497876397,10794,26021,19879,48763.186999999896,159962,110561979.0,0.22600697868383285
2010-10-07 14:40:00,13005351529,9058,28768,15525,40930.83869999978,120480,93472325.0,-0.17509188205203174
2010-10-07 14:50:00,24402622498,16996,65474,33882,76821.7078999999,221328,176541282.0,0.6296034737854553
2010-10-07 15:00:00,19598481825,14625,3783,28352,61690.092499999635,180755,146656652.0,-0.21936391250909368
2010-10-07 15:10:00,21990501658,16410,16127,28094,69141.14429999985,220664,165740794.0,0.11402664218074689
2010-10-07 15:20:00,19055754636,14220,23406,25316,59879.73690000055,210707,144565916.0,-0.14381181907960233
2010-10-07 15:30:00,29005753101,21645,50614,40309,91163.14620000124,291206,221551709.0,0.4203125509720041
2010-10-07 15:40:00,34312418949,25605,75779,47804,107947.1177999992,354539,263675704.0,0.16899074048029142
2010-10-07 15:50:00,44443326477,33165,122440,61448,139740.4977999991,598613,343955448.0,0.2581456582414904
2010-10-07 16:00:00,60303021,48,0,0,189.67999999999998,665,480000.0,-6.602203952672982
2010-10-07 16:10:00,0,0,0,0,0.0,0,0.0,-inf
2010-10-07 16:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 16:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 16:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 16:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 17:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 17:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 17:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 17:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 17:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 17:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 18:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 18:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 18:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 18:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 18:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 18:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 19:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 19:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 19:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 19:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 19:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 19:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 20:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 20:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 20:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 20:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 20:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 20:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 21:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 21:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 21:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 21:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 21:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 21:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 22:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 22:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 22:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 22:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 22:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 22:50:00,0,0,0,0,0.0,0,0.0,
2010-10-07 23:00:00,0,0,0,0,0.0,0,0.0,
2010-10-07 23:10:00,0,0,0,0,0.0,0,0.0,
2010-10-07 23:20:00,0,0,0,0,0.0,0,0.0,
2010-10-07 23:30:00,0,0,0,0,0.0,0,0.0,
2010-10-07 23:40:00,0,0,0,0,0.0,0,0.0,
2010-10-07 23:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 00:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 00:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 00:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 00:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 00:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 00:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 01:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 01:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 01:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 01:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 01:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 01:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 02:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 02:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 02:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 02:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 02:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 02:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 03:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 03:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 03:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 03:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 03:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 03:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 04:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 04:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 04:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 04:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 04:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 04:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 05:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 05:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 05:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 05:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 05:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 05:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 06:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 06:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 06:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 06:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 06:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 06:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 07:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 07:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 07:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 07:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 07:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 07:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 08:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 08:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 08:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 08:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 08:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 08:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 09:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 09:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 09:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 09:30:00,26231815440,11745,44619,38303,82549.64649999978,352238,121950203.0,inf
2010-10-08 09:40:00,30453027120,13635,69013,46691,95776.25979999886,331604,143297991.0,0.14861495614216377
2010-10-08 09:50:00,26714239632,11961,71515,35791,83938.84659999964,222461,126797291.0,-0.1319263272021287
2010-10-08 10:00:00,21367371504,10630,5564,32416,67108.44900000002,177169,106888816.0,-0.22377856445053268
2010-10-08 10:10:00,18151210224,9030,13706,27982,56955.07729999963,153036,91698582.0,-0.16404711303050615
2010-10-08 10:20:00,14673735840,7300,17261,22362,46047.699600000225,137664,74748462.0,-0.2125850325066176
2010-10-08 10:30:00,11437473552,5690,19492,14661,35888.35680000006,112835,58863861.0,-0.24926488728582358
2010-10-08 10:40:00,15256665072,7590,33587,20463,47867.48260000052,163151,79279163.0,0.2880234939914064
2010-10-08 10:50:00,14050604592,6990,38876,19466,44099.37360000005,132949,73807066.0,-0.08199083549145712
2010-10-08 11:00:00,12482725968,6831,2364,19435,39227.212799999965,109604,68565835.0,-0.117074868240436
2010-10-08 11:10:00,13507877376,7392,9979,20107,42426.84170000016,119542,74938007.0,0.07841051087302997
2010-10-08 11:20:00,14834543904,8118,18575,20404,46631.31790000008,126389,83057904.0,0.0944911524388249
2010-10-08 11:30:00,21628684608,11836,35621,30694,68003.97610000003,195461,121952794.0,0.37729380218379766
2010-10-08 11:40:00,10693736256,5852,23904,14867,33593.368200000055,109249,60925267.0,-0.705237503037355
2010-10-08 11:50:00,8000201184,4378,21427,12637,25145.203500000018,70917,45935337.0,-0.2896615098367208
2010-10-08 12:00:00,9869594928,5892,1885,14394,31018.59629999991,83017,59122894.0,0.20991974262240445
2010-10-08 12:10:00,8181110256,4884,6077,13131,25713.90299999995,75288,49460831.0,-0.1875550868830312
2010-10-08 12:20:00,6914746752,4128,8502,11653,21718.43519999997,58686,42141853.0,-0.1688703701192736
2010-10-08 12:30:00,8804241504,5256,15345,12985,27667.64029999992,100439,54107485.0,0.24210206180401128
2010-10-08 12:40:00,14352119712,8568,32045,20034,45144.97329999999,122961,88904534.0,0.4896154302561035
2010-10-08 12:50:00,13347069312,7968,35781,22011,41995.34099999979,117795,83280111.0,-0.07232025677273961
2010-10-08 13:00:00,17327068896,11206,4174,26932,54491.24290000023,146916,112504332.0,0.2604813244658199
2010-10-08 13:10:00,10191211056,6591,7235,16259,32018.133400000097,95056,66649759.0,-0.5317375969711028
2010-10-08 13:20:00,11678685648,7553,14680,17483,36699.0751999998,117568,77015483.0,0.13644914477931688
2010-10-08 13:30:00,9407271744,6084,16289,13007,29565.096599999863,95887,62481907.0,-0.21615705918852288
2010-10-08 13:40:00,14854644912,9607,32566,21822,46675.162799999984,138520,99348422.0,0.45661768072586695
2010-10-08 13:50:00,22271916864,14404,60011,37710,69942.27900000056,203815,150078810.0,0.40445813880699183
2010-10-08 14:00:00,15819493296,11018,2727,20389,49697.151100000345,199824,110473089.0,-0.34172270664923987
2010-10-08 14:10:00,11578180608,8064,8443,15839,36387.54469999975,128646,81500139.0,-0.31172107201322186
2010-10-08 14:20:00,13829493504,9632,16966,16729,43461.05569999981,144741,98033329.0,0.1776387283207833
2010-10-08 14:30:00,11558079600,8050,19955,15218,36311.822000000204,127904,82510718.0,-0.1797219026542261
2010-10-08 14:40:00,19940199936,13888,44544,21273,62640.546700000494,208271,143355673.0,0.5452694161131626
2010-10-08 14:50:00,12201311856,8498,32918,16221,38327.16200000003,118602,88288021.0,-0.49125394386423127
2010-10-08 15:00:00,17387371920,12975,4877,26201,54637.529199999946,170770,130263901.0,0.35456215919046696
2010-10-08 15:10:00,12362119920,9225,8388,14534,38887.5754000002,126279,93103334.0,-0.34004619347249826
2010-10-08 15:20:00,18935149536,14130,23079,25534,59525.159100000266,197724,143633434.0,0.42572426404763136
2010-10-08 15:30:00,27377572896,20430,46904,36057,86151.51090000027,281614,209026457.0,0.36970843563934014
2010-10-08 15:40:00,34272218640,25575,75848,48154,107989.83460000141,342376,263382954.0,0.22592959778496757
2010-10-08 15:50:00,64584538704,48195,178078,92368,203349.67350000364,712551,499850168.0,0.6328899281256545
2010-10-08 16:00:00,40202016,32,0,0,126.4,300,320000.0,-7.383230824015245
2010-10-08 16:10:00,0,0,0,0,0.0,0,0.0,-inf
2010-10-08 16:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 16:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 16:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 16:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 17:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 17:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 17:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 17:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 17:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 17:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 18:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 18:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 18:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 18:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 18:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 18:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 19:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 19:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 19:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 19:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 19:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 19:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 20:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 20:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 20:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 20:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 20:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 20:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 21:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 21:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 21:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 21:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 21:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 21:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 22:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 22:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 22:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 22:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 22:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 22:50:00,0,0,0,0,0.0,0,0.0,
2010-10-08 23:00:00,0,0,0,0,0.0,0,0.0,
2010-10-08 23:10:00,0,0,0,0,0.0,0,0.0,
2010-10-08 23:20:00,0,0,0,0,0.0,0,0.0,
2010-10-08 23:30:00,0,0,0,0,0.0,0,0.0,
2010-10-08 23:40:00,0,0,0,0,0.0,0,0.0,
2010-10-08 23:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 00:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 00:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 00:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 00:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 00:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 00:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 01:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 01:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 01:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 01:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 01:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 01:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 02:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 02:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 02:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 02:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 02:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 02:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 03:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 03:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 03:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 03:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 03:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 03:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 04:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 04:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 04:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 04:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 04:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 04:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 05:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 05:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 05:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 05:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 05:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 05:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 06:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 06:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 06:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 06:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 06:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 06:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 07:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 07:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 07:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 07:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 07:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 07:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 08:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 08:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 08:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 08:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 08:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 08:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 09:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 09:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 09:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 09:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 09:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 09:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 10:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 10:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 10:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 10:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 10:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 10:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 11:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 11:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 11:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 11:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 11:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 11:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 12:00:00,0,0,0,0,0.0,0,0.0,
