time,DATE,Hour,Min,Sec,PRICE,SIZE,daytime,log_return
2010-02-01 09:30:00,14271142710,6390,22516,21921,37492.54220000012,239197,66173521.0,
2010-02-01 09:35:00,20783607834,9306,38334,31235,54655.60780000023,180454,96924635.0,0.37690978381845186
2010-02-01 09:40:00,16462064619,7371,34468,24023,43091.23010000001,132161,77180823.0,-0.23773232390294743
2010-02-01 09:45:00,23175531753,10377,54093,30120,60994.1526000001,191897,109209420.0,0.3474585021151331
2010-02-01 09:50:00,17085170850,7650,44192,25967,45045.15830000007,150566,80945167.0,-0.30311249620140635
2010-02-01 09:55:00,8200882008,3672,23161,9665,21556.40590000005,67793,39045765.0,-0.736992474442651
2010-02-01 10:00:00,22632826326,11260,1774,34657,59547.90679999988,172188,112812057.0,1.0161081149715574
2010-02-01 10:05:00,13306333062,6620,4771,18269,34946.334700000014,103119,66695369.0,-0.5329675543846045
2010-02-01 10:10:00,13587735876,6760,8200,19172,35814.43300000008,113253,68439172.0,0.024537378080476478
2010-02-01 10:15:00,9286292862,4620,7743,14369,24536.53850000003,69570,46988669.0,-0.37818759467172974
2010-02-01 10:20:00,24461944617,12170,26190,35382,64825.23790000007,180171,124354382.0,0.97153162738465
2010-02-01 10:25:00,10954609545,5450,14728,13483,29054.737699999983,108345,55986283.0,-0.802513443518199
2010-02-01 10:30:00,21527315271,10710,34185,29238,56999.042300000045,186730,110547738.0,0.6738529081587703
2010-02-01 10:35:00,17647976478,8780,32407,29994,46819.24839999997,132271,91070694.0,-0.196740056973917
2010-02-01 10:40:00,13828938288,6880,29087,19908,36655.620500000114,123522,71728608.0,-0.24472763631933225
2010-02-01 10:45:00,9286292862,4620,21551,13256,24665.463500000013,68693,48368356.0,-0.39616274632636905
2010-02-01 10:50:00,12743527434,6340,32715,20041,33873.066499999964,141429,66691541.0,0.31721617376071143
2010-02-01 10:55:00,28703087028,14280,80426,50410,75971.6137000001,235642,150893010.0,0.8077395664888842
2010-02-01 11:00:00,15859058589,8679,1048,20138,41912.05649999995,129925,86914938.0,-0.5947862364013751
2010-02-01 11:05:00,13024930248,7128,4627,19687,34531.78519999998,103254,71762387.0,-0.19369332013107352
2010-02-01 11:10:00,8622986229,4719,4990,11686,22838.73729999995,81961,47700686.0,-0.4134221113654257
2010-02-01 11:15:00,8381783817,4587,6958,13713,22219.234200000017,62815,46579513.0,-0.027499779499989326
2010-02-01 11:20:00,11879218791,6501,12599,16572,31546.484300000015,95787,66286472.0,0.3505038309604239
2010-02-01 11:25:00,14512345122,7942,19422,20746,38578.763999999945,124393,81382946.0,0.20123981950778536
2010-02-01 11:30:00,9185791857,5027,14490,12247,24362.62399999994,64577,51731247.0,-0.45965181502897706
2010-02-01 11:35:00,8341583415,4565,15358,13355,22065.6866,72109,47199155.0,-0.099026395219114
2010-02-01 11:40:00,4663246632,2552,9787,5077,12331.923600000006,35416,26503777.0,-0.5818324446508849
2010-02-01 11:45:00,8602886028,4708,20036,13836,22712.311699999973,80994,49097436.0,0.6107158283586778
2010-02-01 11:50:00,5246152461,2871,13482,6586,13847.442799999999,38768,30064786.0,-0.49480656289196234
2010-02-01 11:55:00,9648096480,5280,27257,11847,25424.146099999896,76937,55537547.0,0.6075987761094723
2010-02-01 12:00:00,6432064320,3840,579,7326,16944.385799999975,52113,38465226.0,-0.40576279859489867
2010-02-01 12:05:00,6130561305,3660,2165,10468,16160.961100000037,44893,36826968.0,-0.04733803238730586
2010-02-01 12:10:00,5125551255,3060,2999,6946,13495.52760000002,45397,30906846.0,-0.1802401836671343
2010-02-01 12:15:00,5045150451,3012,4358,8081,13288.41969999998,41699,30563881.0,-0.015465384966387927
2010-02-01 12:20:00,3718537185,2220,4104,5998,9789.600900000009,39160,22616398.0,-0.30557226707720586
2010-02-01 12:25:00,5829058290,3480,7933,7684,15357.862400000007,55170,35600984.0,0.4503068617446653
2010-02-01 12:30:00,12622926228,7536,20354,23693,33332.48150000002,118656,77419093.0,0.774904790625167
2010-02-01 12:35:00,5326553265,3180,9737,7128,14069.245400000022,44954,32780828.0,-0.8625411041461832
2010-02-01 12:40:00,6331563315,3780,13109,7567,16708.46269999999,43641,39118467.0,0.1719241017247758
2010-02-01 12:45:00,5406954069,3228,12596,5596,14284.405800000002,45728,33545196.0,-0.15674690083424875
2010-02-01 12:50:00,7497374973,4476,19242,13246,19816.010500000004,57541,46697446.0,0.32732178332397527
2010-02-01 12:55:00,4221042210,2520,12065,6173,11141.49699999998,33262,26412673.0,-0.5758136159804833
2010-02-01 13:00:00,6190861908,4004,428,7203,16319.84809999992,52056,40090003.0,0.3817054358133172
2010-02-01 13:05:00,5205952059,3367,1871,7033,13734.137799999995,39012,33864133.0,-0.17249749825293198
2010-02-01 13:10:00,4884348843,3159,2809,6357,12893.702000000025,37903,31877257.0,-0.06314556854505407
2010-02-01 13:15:00,8844088440,5720,7640,14924,23341.101699999974,157054,57978924.0,0.5934768528757389
2010-02-01 13:20:00,9366693666,6058,9774,13427,24789.63549999993,80235,61570827.0,0.060209814457165466
2010-02-01 13:25:00,5668256682,3666,7670,7920,14977.499599999977,56740,37434920.0,-0.5038765941603047
2010-02-01 13:30:00,5346653466,3458,8534,7612,14112.894599999976,44484,35441012.0,-0.059460158156879876
2010-02-01 13:35:00,5025050250,3250,9365,7613,13262.49629999999,41838,33444113.0,-0.06214866515436497
2010-02-01 13:40:00,4924549245,3185,10189,9082,12987.260400000025,41964,32877982.0,-0.02097131721097853
2010-02-01 13:45:00,6753667536,4368,15774,10399,17798.1427,55797,45267799.0,0.31512520141034145
2010-02-01 13:50:00,4582845828,2964,11819,8182,12098.403800000035,30100,30830082.0,-0.38602058261186567
2010-02-01 13:55:00,7698376983,4979,21716,11263,20311.44689999998,62191,51972863.0,0.5181110872774172
2010-02-01 14:00:00,8542585425,5950,896,12997,22507.868600000023,65659,59602597.0,0.10268034980681529
2010-02-01 14:05:00,12562625625,8750,4495,17247,33046.96620000004,112594,87966747.0,0.38406480420351247
2010-02-01 14:10:00,4763747637,3318,2794,6359,12520.571399999992,34855,33465759.0,-0.9705567642250506
2010-02-01 14:15:00,9969699696,6944,8494,14282,26218.282700000043,95133,70303682.0,0.7390839767777213
2010-02-01 14:20:00,7135571355,4970,7765,10131,18762.907299999995,60856,50486631.0,-0.3345750754673847
2010-02-01 14:25:00,6572765727,4578,8888,8946,17251.45070000001,48698,46677746.0,-0.08398566642648861
2010-02-01 14:30:00,5567755677,3878,8811,7397,14638.665600000006,45966,39668497.0,-0.16422988165401634
2010-02-01 14:35:00,7457174571,5194,14025,12135,19601.922500000033,53505,53354635.0,0.29196129132298515
2010-02-01 14:40:00,4522545225,3150,9348,5869,11907.706699999995,36209,32440669.0,-0.498441835811288
2010-02-01 14:45:00,8100381003,5642,19095,11936,21295.035999999982,58904,58341436.0,0.581288181561742
2010-02-01 14:50:00,8723487234,6076,22419,11665,22924.39110000007,69918,63013565.0,0.07372746335491674
2010-02-01 14:55:00,7316473164,5096,20770,10098,19222.797600000013,63780,53047098.0,-0.1761045076047933
2010-02-01 15:00:00,11939519394,8910,1566,18803,31366.339900000024,102825,89275403.0,0.489638390566598
2010-02-01 15:05:00,7758677586,5790,2789,11937,20385.34370000003,58883,58190837.0,-0.43091914366247525
2010-02-01 15:10:00,5607956079,4185,3195,7803,14732.23490000005,43663,42177303.0,-0.3247782532280844
2010-02-01 15:15:00,7175771757,5355,6216,10801,18840.29830000004,58239,54182401.0,0.24596015901861265
2010-02-01 15:20:00,7437074370,5550,8156,9381,19556.517499999998,61319,56324981.0,0.03731050447682974
2010-02-01 15:25:00,7939579395,5925,10619,11598,20899.626400000005,61154,60323498.0,0.06642267637987277
2010-02-01 15:30:00,7437074370,5550,11731,10740,19579.48559999997,60301,56683840.0,-0.06524891816147577
2010-02-01 15:35:00,12542525424,9360,23096,18371,32980.39720000008,102349,95927971.0,0.5214309956703236
2010-02-01 15:40:00,13004830047,9705,27060,19648,34211.98240000008,101456,99775648.0,0.03666258455727049
2010-02-01 15:45:00,12100321002,9030,28485,17067,31837.928199999944,116383,93165567.0,-0.07191765551540961
2010-02-01 15:50:00,14874148740,11100,38676,23249,39168.206800000014,154913,114890849.0,0.20720707693256687
2010-02-01 15:55:00,23838838386,17790,67387,40560,62822.73639999976,353582,184679260.0,0.472451685841625
2010-02-01 16:00:00,40200402,32,0,0,105.91,500,320000.0,-6.385482654664369
2010-02-01 16:05:00,0,0,0,0,0.0,0,0.0,-inf
2010-02-01 16:10:00,0,0,0,0,0.0,0,0.0,
2010-02-01 16:15:00,0,0,0,0,0.0,0,0.0,
2010-02-01 16:20:00,0,0,0,0,0.0,0,0.0,
2010-02-01 16:25:00,0,0,0,0,0.0,0,0.0,
2010-02-01 16:30:00,0,0,0,0,0.0,0,0.0,
2010-02-01 16:35:00,0,0,0,0,0.0,0,0.0,
2010-02-01 16:40:00,0,0,0,0,0.0,0,0.0,
2010-02-01 16:45:00,0,0,0,0,0.0,0,0.0,
2010-02-01 16:50:00,0,0,0,0,0.0,0,0.0,
2010-02-01 16:55:00,0,0,0,0,0.0,0,0.0,
2010-02-01 17:00:00,0,0,0,0,0.0,0,0.0,
2010-02-01 17:05:00,0,0,0,0,0.0,0,0.0,
2010-02-01 17:10:00,0,0,0,0,0.0,0,0.0,
2010-02-01 17:15:00,0,0,0,0,0.0,0,0.0,
2010-02-01 17:20:00,0,0,0,0,0.0,0,0.0,
2010-02-01 17:25:00,0,0,0,0,0.0,0,0.0,
2010-02-01 17:30:00,0,0,0,0,0.0,0,0.0,
2010-02-01 17:35:00,0,0,0,0,0.0,0,0.0,
2010-02-01 17:40:00,0,0,0,0,0.0,0,0.0,
2010-02-01 17:45:00,0,0,0,0,0.0,0,0.0,
2010-02-01 17:50:00,0,0,0,0,0.0,0,0.0,
2010-02-01 17:55:00,0,0,0,0,0.0,0,0.0,
2010-02-01 18:00:00,0,0,0,0,0.0,0,0.0,
2010-02-01 18:05:00,0,0,0,0,0.0,0,0.0,
2010-02-01 18:10:00,0,0,0,0,0.0,0,0.0,
2010-02-01 18:15:00,0,0,0,0,0.0,0,0.0,
2010-02-01 18:20:00,0,0,0,0,0.0,0,0.0,
2010-02-01 18:25:00,0,0,0,0,0.0,0,0.0,
2010-02-01 18:30:00,0,0,0,0,0.0,0,0.0,
2010-02-01 18:35:00,0,0,0,0,0.0,0,0.0,
2010-02-01 18:40:00,0,0,0,0,0.0,0,0.0,
2010-02-01 18:45:00,0,0,0,0,0.0,0,0.0,
2010-02-01 18:50:00,0,0,0,0,0.0,0,0.0,
2010-02-01 18:55:00,0,0,0,0,0.0,0,0.0,
2010-02-01 19:00:00,0,0,0,0,0.0,0,0.0,
2010-02-01 19:05:00,0,0,0,0,0.0,0,0.0,
2010-02-01 19:10:00,0,0,0,0,0.0,0,0.0,
2010-02-01 19:15:00,0,0,0,0,0.0,0,0.0,
2010-02-01 19:20:00,0,0,0,0,0.0,0,0.0,
2010-02-01 19:25:00,0,0,0,0,0.0,0,0.0,
2010-02-01 19:30:00,0,0,0,0,0.0,0,0.0,
2010-02-01 19:35:00,0,0,0,0,0.0,0,0.0,
2010-02-01 19:40:00,0,0,0,0,0.0,0,0.0,
2010-02-01 19:45:00,0,0,0,0,0.0,0,0.0,
2010-02-01 19:50:00,0,0,0,0,0.0,0,0.0,
2010-02-01 19:55:00,0,0,0,0,0.0,0,0.0,
2010-02-01 20:00:00,0,0,0,0,0.0,0,0.0,
2010-02-01 20:05:00,0,0,0,0,0.0,0,0.0,
2010-02-01 20:10:00,0,0,0,0,0.0,0,0.0,
2010-02-01 20:15:00,0,0,0,0,0.0,0,0.0,
2010-02-01 20:20:00,0,0,0,0,0.0,0,0.0,
2010-02-01 20:25:00,0,0,0,0,0.0,0,0.0,
2010-02-01 20:30:00,0,0,0,0,0.0,0,0.0,
2010-02-01 20:35:00,0,0,0,0,0.0,0,0.0,
2010-02-01 20:40:00,0,0,0,0,0.0,0,0.0,
2010-02-01 20:45:00,0,0,0,0,0.0,0,0.0,
2010-02-01 20:50:00,0,0,0,0,0.0,0,0.0,
2010-02-01 20:55:00,0,0,0,0,0.0,0,0.0,
2010-02-01 21:00:00,0,0,0,0,0.0,0,0.0,
2010-02-01 21:05:00,0,0,0,0,0.0,0,0.0,
2010-02-01 21:10:00,0,0,0,0,0.0,0,0.0,
2010-02-01 21:15:00,0,0,0,0,0.0,0,0.0,
2010-02-01 21:20:00,0,0,0,0,0.0,0,0.0,
2010-02-01 21:25:00,0,0,0,0,0.0,0,0.0,
2010-02-01 21:30:00,0,0,0,0,0.0,0,0.0,
2010-02-01 21:35:00,0,0,0,0,0.0,0,0.0,
2010-02-01 21:40:00,0,0,0,0,0.0,0,0.0,
2010-02-01 21:45:00,0,0,0,0,0.0,0,0.0,
2010-02-01 21:50:00,0,0,0,0,0.0,0,0.0,
2010-02-01 21:55:00,0,0,0,0,0.0,0,0.0,
2010-02-01 22:00:00,0,0,0,0,0.0,0,0.0,
2010-02-01 22:05:00,0,0,0,0,0.0,0,0.0,
2010-02-01 22:10:00,0,0,0,0,0.0,0,0.0,
2010-02-01 22:15:00,0,0,0,0,0.0,0,0.0,
2010-02-01 22:20:00,0,0,0,0,0.0,0,0.0,
2010-02-01 22:25:00,0,0,0,0,0.0,0,0.0,
2010-02-01 22:30:00,0,0,0,0,0.0,0,0.0,
2010-02-01 22:35:00,0,0,0,0,0.0,0,0.0,
2010-02-01 22:40:00,0,0,0,0,0.0,0,0.0,
2010-02-01 22:45:00,0,0,0,0,0.0,0,0.0,
2010-02-01 22:50:00,0,0,0,0,0.0,0,0.0,
2010-02-01 22:55:00,0,0,0,0,0.0,0,0.0,
2010-02-01 23:00:00,0,0,0,0,0.0,0,0.0,
2010-02-01 23:05:00,0,0,0,0,0.0,0,0.0,
2010-02-01 23:10:00,0,0,0,0,0.0,0,0.0,
2010-02-01 23:15:00,0,0,0,0,0.0,0,0.0,
2010-02-01 23:20:00,0,0,0,0,0.0,0,0.0,
2010-02-01 23:25:00,0,0,0,0,0.0,0,0.0,
2010-02-01 23:30:00,0,0,0,0,0.0,0,0.0,
2010-02-01 23:35:00,0,0,0,0,0.0,0,0.0,
2010-02-01 23:40:00,0,0,0,0,0.0,0,0.0,
2010-02-01 23:45:00,0,0,0,0,0.0,0,0.0,
2010-02-01 23:50:00,0,0,0,0,0.0,0,0.0,
2010-02-01 23:55:00,0,0,0,0,0.0,0,0.0,
2010-02-02 00:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 00:05:00,0,0,0,0,0.0,0,0.0,
2010-02-02 00:10:00,0,0,0,0,0.0,0,0.0,
2010-02-02 00:15:00,0,0,0,0,0.0,0,0.0,
2010-02-02 00:20:00,0,0,0,0,0.0,0,0.0,
2010-02-02 00:25:00,0,0,0,0,0.0,0,0.0,
2010-02-02 00:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 00:35:00,0,0,0,0,0.0,0,0.0,
2010-02-02 00:40:00,0,0,0,0,0.0,0,0.0,
2010-02-02 00:45:00,0,0,0,0,0.0,0,0.0,
2010-02-02 00:50:00,0,0,0,0,0.0,0,0.0,
2010-02-02 00:55:00,0,0,0,0,0.0,0,0.0,
2010-02-02 01:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 01:05:00,0,0,0,0,0.0,0,0.0,
2010-02-02 01:10:00,0,0,0,0,0.0,0,0.0,
2010-02-02 01:15:00,0,0,0,0,0.0,0,0.0,
2010-02-02 01:20:00,0,0,0,0,0.0,0,0.0,
2010-02-02 01:25:00,0,0,0,0,0.0,0,0.0,
2010-02-02 01:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 01:35:00,0,0,0,0,0.0,0,0.0,
2010-02-02 01:40:00,0,0,0,0,0.0,0,0.0,
2010-02-02 01:45:00,0,0,0,0,0.0,0,0.0,
2010-02-02 01:50:00,0,0,0,0,0.0,0,0.0,
2010-02-02 01:55:00,0,0,0,0,0.0,0,0.0,
2010-02-02 02:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 02:05:00,0,0,0,0,0.0,0,0.0,
2010-02-02 02:10:00,0,0,0,0,0.0,0,0.0,
2010-02-02 02:15:00,0,0,0,0,0.0,0,0.0,
2010-02-02 02:20:00,0,0,0,0,0.0,0,0.0,
2010-02-02 02:25:00,0,0,0,0,0.0,0,0.0,
2010-02-02 02:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 02:35:00,0,0,0,0,0.0,0,0.0,
2010-02-02 02:40:00,0,0,0,0,0.0,0,0.0,
2010-02-02 02:45:00,0,0,0,0,0.0,0,0.0,
2010-02-02 02:50:00,0,0,0,0,0.0,0,0.0,
2010-02-02 02:55:00,0,0,0,0,0.0,0,0.0,
2010-02-02 03:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 03:05:00,0,0,0,0,0.0,0,0.0,
2010-02-02 03:10:00,0,0,0,0,0.0,0,0.0,
2010-02-02 03:15:00,0,0,0,0,0.0,0,0.0,
2010-02-02 03:20:00,0,0,0,0,0.0,0,0.0,
2010-02-02 03:25:00,0,0,0,0,0.0,0,0.0,
2010-02-02 03:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 03:35:00,0,0,0,0,0.0,0,0.0,
2010-02-02 03:40:00,0,0,0,0,0.0,0,0.0,
2010-02-02 03:45:00,0,0,0,0,0.0,0,0.0,
2010-02-02 03:50:00,0,0,0,0,0.0,0,0.0,
2010-02-02 03:55:00,0,0,0,0,0.0,0,0.0,
2010-02-02 04:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 04:05:00,0,0,0,0,0.0,0,0.0,
2010-02-02 04:10:00,0,0,0,0,0.0,0,0.0,
2010-02-02 04:15:00,0,0,0,0,0.0,0,0.0,
2010-02-02 04:20:00,0,0,0,0,0.0,0,0.0,
2010-02-02 04:25:00,0,0,0,0,0.0,0,0.0,
2010-02-02 04:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 04:35:00,0,0,0,0,0.0,0,0.0,
2010-02-02 04:40:00,0,0,0,0,0.0,0,0.0,
2010-02-02 04:45:00,0,0,0,0,0.0,0,0.0,
2010-02-02 04:50:00,0,0,0,0,0.0,0,0.0,
2010-02-02 04:55:00,0,0,0,0,0.0,0,0.0,
2010-02-02 05:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 05:05:00,0,0,0,0,0.0,0,0.0,
2010-02-02 05:10:00,0,0,0,0,0.0,0,0.0,
2010-02-02 05:15:00,0,0,0,0,0.0,0,0.0,
2010-02-02 05:20:00,0,0,0,0,0.0,0,0.0,
2010-02-02 05:25:00,0,0,0,0,0.0,0,0.0,
2010-02-02 05:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 05:35:00,0,0,0,0,0.0,0,0.0,
2010-02-02 05:40:00,0,0,0,0,0.0,0,0.0,
2010-02-02 05:45:00,0,0,0,0,0.0,0,0.0,
2010-02-02 05:50:00,0,0,0,0,0.0,0,0.0,
2010-02-02 05:55:00,0,0,0,0,0.0,0,0.0,
2010-02-02 06:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 06:05:00,0,0,0,0,0.0,0,0.0,
2010-02-02 06:10:00,0,0,0,0,0.0,0,0.0,
2010-02-02 06:15:00,0,0,0,0,0.0,0,0.0,
2010-02-02 06:20:00,0,0,0,0,0.0,0,0.0,
2010-02-02 06:25:00,0,0,0,0,0.0,0,0.0,
2010-02-02 06:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 06:35:00,0,0,0,0,0.0,0,0.0,
2010-02-02 06:40:00,0,0,0,0,0.0,0,0.0,
2010-02-02 06:45:00,0,0,0,0,0.0,0,0.0,
2010-02-02 06:50:00,0,0,0,0,0.0,0,0.0,
2010-02-02 06:55:00,0,0,0,0,0.0,0,0.0,
2010-02-02 07:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 07:05:00,0,0,0,0,0.0,0,0.0,
2010-02-02 07:10:00,0,0,0,0,0.0,0,0.0,
2010-02-02 07:15:00,0,0,0,0,0.0,0,0.0,
2010-02-02 07:20:00,0,0,0,0,0.0,0,0.0,
2010-02-02 07:25:00,0,0,0,0,0.0,0,0.0,
2010-02-02 07:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 07:35:00,0,0,0,0,0.0,0,0.0,
2010-02-02 07:40:00,0,0,0,0,0.0,0,0.0,
2010-02-02 07:45:00,0,0,0,0,0.0,0,0.0,
2010-02-02 07:50:00,0,0,0,0,0.0,0,0.0,
2010-02-02 07:55:00,0,0,0,0,0.0,0,0.0,
2010-02-02 08:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 08:05:00,0,0,0,0,0.0,0,0.0,
2010-02-02 08:10:00,0,0,0,0,0.0,0,0.0,
2010-02-02 08:15:00,0,0,0,0,0.0,0,0.0,
2010-02-02 08:20:00,0,0,0,0,0.0,0,0.0,
2010-02-02 08:25:00,0,0,0,0,0.0,0,0.0,
2010-02-02 08:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 08:35:00,0,0,0,0,0.0,0,0.0,
2010-02-02 08:40:00,0,0,0,0,0.0,0,0.0,
2010-02-02 08:45:00,0,0,0,0,0.0,0,0.0,
2010-02-02 08:50:00,0,0,0,0,0.0,0,0.0,
2010-02-02 08:55:00,0,0,0,0,0.0,0,0.0,
2010-02-02 09:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 09:05:00,0,0,0,0,0.0,0,0.0,
2010-02-02 09:10:00,0,0,0,0,0.0,0,0.0,
2010-02-02 09:15:00,0,0,0,0,0.0,0,0.0,
2010-02-02 09:20:00,0,0,0,0,0.0,0,0.0,
2010-02-02 09:25:00,0,0,0,0,0.0,0,0.0,
2010-02-02 09:30:00,15034951096,6732,23793,18381,39900.10759999996,267861,69717681.0,inf
2010-02-02 09:35:00,19296193920,8640,35271,25484,51187.41420000003,150644,89952584.0,0.24911466478737251
2010-02-02 09:40:00,23517236340,10530,49083,33797,62019.40170000003,179938,110242097.0,0.19195358131626347
2010-02-02 09:45:00,17205772912,7704,40185,20100,45536.79900000011,150415,81078600.0,-0.30892649842759545
2010-02-02 09:50:00,16884169680,7560,43863,25365,44724.69380000014,136243,80011665.0,-0.01799498522156533
2010-02-02 09:55:00,18673087658,8361,53341,23146,49290.48530000005,140397,88967246.0,0.0972052833908165
2010-02-02 10:00:00,21306214120,10600,2420,28432,56090.15059999983,147217,106270432.0,0.12922916200789394
2010-02-02 10:05:00,22210723210,11050,7790,30368,58303.711399999935,172822,111309368.0,0.038705523220347246
2010-02-02 10:10:00,20381604828,10140,12091,28274,53598.880500000065,163406,102637374.0,-0.08413757004296021
2010-02-02 10:15:00,17286173720,8600,14111,27465,45638.409299999985,132505,87438565.0,-0.1607785104770686
2010-02-02 10:20:00,14793748672,7360,16125,23446,39121.76869999998,114667,75235946.0,-0.1540706148752734
2010-02-02 10:25:00,16060061398,7990,21442,23310,42521.03649999998,128254,82067510.0,0.08331987362824804
2010-02-02 10:30:00,15879159580,7900,25184,22891,42171.82620000008,125582,81541291.0,-0.008246557452170782
2010-02-02 10:35:00,14894249682,7410,27288,19605,39574.97799999972,117578,76848405.0,-0.06355532262793571
2010-02-02 10:40:00,21024811292,10460,43818,28176,55966.819499999765,217745,109009976.0,0.34656195634338327
2010-02-02 10:45:00,13145532108,6540,30593,19595,35001.37590000002,109688,68478895.0,-0.46937163405847915
2010-02-02 10:50:00,12040020998,5990,30854,15349,31978.385900000016,99287,63000749.0,-0.0903271381833722
2010-02-02 10:55:00,6552665852,3260,18676,9701,17393.978100000026,57469,34477301.0,-0.6089361738500038
2010-02-02 11:00:00,9326493728,5104,1151,15128,24695.145799999988,75316,51170228.0,0.3504826378923789
2010-02-02 11:05:00,9949599990,5445,3257,12543,26269.73079999997,85989,54788243.0,0.06181065821009824
2010-02-02 11:10:00,7617976558,4169,4693,11268,20134.36220000003,70521,42170568.0,-0.26598943859844126
2010-02-02 11:15:00,10251103020,5610,8807,12610,27105.155200000012,86580,56993310.0,0.29729602096077123
2010-02-02 11:20:00,7457174942,4081,8273,9664,19753.25899999998,61372,41646964.0,-0.3164054481844764
2010-02-02 11:25:00,4602946258,2519,5998,6876,12208.665300000006,33368,25796676.0,-0.48117252028396124
2010-02-02 11:30:00,6432064640,3520,10386,8887,17030.753299999997,56049,36247487.0,0.33287475729323585
2010-02-02 11:35:00,4783848076,2618,8697,6270,12678.14260000004,35615,27055970.0,-0.2951412717719317
2010-02-02 11:40:00,8241082820,4510,17174,10940,21876.890100000073,70212,46828340.0,0.5455513774528405
2010-02-02 11:45:00,11698317564,6402,27736,10339,31023.201199999923,134176,66803939.0,0.3493045172782144
2010-02-02 11:50:00,4964749894,2717,12760,7483,13164.100300000058,38941,28453483.0,-0.8572419000439319
2010-02-02 11:55:00,8220982618,4499,23213,14407,21764.33330000001,58211,47325707.0,0.5027790924701474
2010-02-02 12:00:00,9286293324,5544,1109,10225,24547.6309,72011,55561125.0,0.1203428057787968
2010-02-02 12:05:00,6150661812,3672,1948,10128,16276.85139999999,43715,36924928.0,-0.41087140964444807
2010-02-02 12:10:00,7035070700,4200,4303,10114,18601.975600000012,54085,42440414.0,0.13352385121127158
2010-02-02 12:15:00,5768757974,3444,4867,9782,15270.227900000004,44520,34936482.0,-0.19736274632439846
2010-02-02 12:20:00,7758677972,4632,8269,11285,20578.03310000008,58665,47158185.0,0.2983191086581739
2010-02-02 12:25:00,5829058580,3480,7852,6729,15465.50960000001,41799,35591929.0,-0.28561179504543616
2010-02-02 12:30:00,3738637572,2232,5992,4829,9918.237399999984,35155,22924029.0,-0.4442371333628919
2010-02-02 12:35:00,6371764034,3804,11609,7649,16876.812399999948,51767,39208549.0,0.5315654084149981
2010-02-02 12:40:00,4221042420,2520,8962,7001,11187.329200000046,32125,26103201.0,-0.41115881602761645
2010-02-02 12:45:00,7999880396,4776,18741,10722,21199.14880000003,57468,49644822.0,0.6391792134831721
2010-02-02 12:50:00,3819038380,2280,9791,5132,10117.181,32048,23784232.0,-0.7397259621857292
2010-02-02 12:55:00,6653166862,3972,18848,9950,17633.149500000047,44550,41614750.0,0.5555455570682175
2010-02-02 13:00:00,5869258984,3796,467,8292,15548.11559999999,41236,38014992.0,-0.12584117680877685
2010-02-02 13:05:00,5105451308,3302,1694,7036,13511.933800000044,35425,33196436.0,-0.14036616785743955
2010-02-02 13:10:00,5547655752,3588,3288,7484,14683.048899999954,45824,36216284.0,0.08312041221255292
2010-02-02 13:15:00,4261242824,2756,3504,6520,11289.423799999986,31905,27916920.0,-0.26282735181347716
2010-02-02 13:20:00,6271263024,4056,6724,10342,16617.16430000005,49096,41242742.0,0.3865698145909946
2010-02-02 13:25:00,5567755954,3601,7538,8080,14758.502500000037,42671,36771880.0,-0.11861679774915403
2010-02-02 13:30:00,6130561610,3965,9787,9783,16269.513900000036,55805,40638483.0,0.09747368632456045
2010-02-02 13:35:00,10954610090,7085,20104,18813,29094.899799999963,82204,72879213.0,0.5812698505017488
2010-02-02 13:40:00,12180722412,7878,25371,21386,32416.570599999992,130837,81338486.0,0.10810683611791178
2010-02-02 13:45:00,7155671912,4628,16898,12151,19057.044800000036,62340,47981951.0,-0.5312328913442228
2010-02-02 13:50:00,8783788274,5681,22729,14164,23390.001900000014,75827,59097064.0,0.2048718228416925
2010-02-02 13:55:00,5045150702,3263,14382,8053,13441.590599999987,45737,34076253.0,-0.5539549855206897
2010-02-02 14:00:00,4361743834,3038,414,5436,11624.184599999988,34845,30426836.0,-0.14526586922881637
2010-02-02 14:05:00,7215972518,5026,2436,11162,19204.78239999997,59349,50514762.0,0.50207152427309
2010-02-02 14:10:00,5286353126,3682,3061,7346,14077.912200000019,41391,37133446.0,-0.3105522728658183
